FORPRINT: Mon Feb  3 16:23:31 2014
       16671.479      -83.837308
       16671.489      -83.811051
       16671.499      -83.783575
       16671.509      -83.754839
       16671.519      -83.724867
       16671.529      -83.693683
       16671.539      -83.661243
       16671.549      -83.627572
       16671.559      -83.592671
       16671.569      -83.556570
       16671.579      -83.519217
       16671.589      -83.480640
       16671.599      -83.440842
       16671.609      -83.399857
       16671.619      -83.357623
       16671.629      -83.314173
       16671.639      -83.269545
       16671.649      -83.223672
       16671.659      -83.176590
       16671.669      -83.128301
       16671.679      -83.078845
       16671.689      -83.028149
       16671.699      -82.976253
       16671.709      -82.923199
       16671.719      -82.868910
       16671.729      -82.813426
       16671.739      -82.756751
       16671.749      -82.698931
       16671.759      -82.639880
       16671.769      -82.579644
       16671.779      -82.518273
       16671.789      -82.455676
       16671.799      -82.391900
       16671.809      -82.326949
       16671.819      -82.260876
       16671.829      -82.193582
       16671.839      -82.125119
       16671.849      -82.055490
       16671.859      -81.984753
       16671.869      -81.912800
       16671.879      -81.839689
       16671.889      -81.765478
       16671.899      -81.690058
       16671.909      -81.613486
       16671.919      -81.535765
       16671.929      -81.456958
       16671.939      -81.376948
       16671.949      -81.295797
       16671.959      -81.213570
       16671.969      -81.130145
       16671.979      -81.045586
       16671.989      -80.959896
       16671.999      -80.873145
       16672.009      -80.785202
       16672.019      -80.696135
       16672.029      -80.606018
       16672.039      -80.514714
       16672.049      -80.422295
       16672.059      -80.328764
       16672.069      -80.234195
       16672.079      -80.138448
       16672.089      -80.041596
       16672.099      -79.943642
       16672.109      -79.844666
       16672.119      -79.744518
       16672.129      -79.643277
       16672.139      -79.541023
       16672.149      -79.437604
       16672.159      -79.333100
       16672.169      -79.227514
       16672.179      -79.120930
       16672.189      -79.013188
       16672.199      -78.904373
       16672.209      -78.794571
       16672.219      -78.683617
       16672.229      -78.571598
       16672.239      -78.458517
       16672.249      -78.344464
       16672.259      -78.229267
       16672.269      -78.113017
       16672.279      -77.995806
       16672.289      -77.877458
       16672.299      -77.758066
       16672.309      -77.637631
       16672.319      -77.516251
       16672.329      -77.393742
       16672.339      -77.270200
       16672.349      -77.145628
       16672.359      -77.020126
       16672.369      -76.893503
       16672.379      -76.765860
       16672.389      -76.637298
       16672.399      -76.507622
       16672.409      -76.376935
       16672.419      -76.245239
       16672.429      -76.112639
       16672.439      -75.978935
       16672.449      -75.844231
       16672.459      -75.708635
       16672.469      -75.571942
       16672.479      -75.434259
       16672.489      -75.295589
       16672.499      -75.156041
       16672.509      -75.015406
       16672.519      -74.873793
       16672.529      -74.731314
       16672.539      -74.587756
       16672.549      -74.443229
       16672.559      -74.297736
       16672.569      -74.151394
       16672.579      -74.003981
       16672.589      -73.855613
       16672.599      -73.706292
       16672.609      -73.556137
       16672.619      -73.404921
       16672.629      -73.252762
       16672.639      -73.099781
       16672.649      -72.945747
       16672.659      -72.790779
       16672.669      -72.634882
       16672.679      -72.478178
       16672.689      -72.320431
       16672.699      -72.161763
       16672.709      -72.002301
       16672.719      -71.841804
       16672.729      -71.680396
       16672.739      -71.518082
       16672.749      -71.354988
       16672.759      -71.190870
       16672.769      -71.025854
       16672.779      -70.860072
       16672.789      -70.693272
       16672.799      -70.525586
       16672.809      -70.357015
       16672.819      -70.187694
       16672.829      -70.017366
       16672.839      -69.846164
       16672.849      -69.674092
       16672.859      -69.501285
       16672.869      -69.327483
       16672.879      -69.152820
       16672.889      -68.977434
       16672.899      -68.801062
       16672.909      -68.623838
       16672.919      -68.445768
       16672.929      -68.266992
       16672.939      -68.087239
       16672.949      -67.906649
       16672.959      -67.725365
       16672.969      -67.543113
       16672.979      -67.360034
       16672.989      -67.176133
       16672.999      -66.991553
       16673.009      -66.806016
       16673.019      -66.619667
       16673.029      -66.432652
       16673.039      -66.244688
       16673.049      -66.055922
